hojin_id,stage,started_at,finished_at,duration_sec,urls_total,urls_done,urls_failed,seeding_source,discovered_total,live_check_enabled,live_checked_total,prefilter_kept,prefilter_dropped_status,prefilter_dropped_external,prefilter_dropped_score,filtered_total,filtered_dropped_patterns_lang,seed_roots_count,seed_brand_count,company_cap,company_cap_applied,per_root_max_discovered,per_root_mean_discovered,saved_html_total,saved_md_total,saved_json_total,md_suppressed_total,resumed_skips,drop_ratio_prefilter,drop_ratio_patterns_lang,drop_ratio_total,md_suppression_rate,throughput_urls_per_min,_progress_path
703991,seed,2025-10-30T02:47:50.396055,2025-10-30T02:47:50.419835,0.02378,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703991\checkpoints\progress.json
703992,seed,2025-10-30T02:47:50.446933,2025-10-30T02:47:50.470771,0.023838,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703992\checkpoints\progress.json
703993,seed,2025-10-30T02:47:50.497998,2025-10-30T02:47:50.520513,0.022515,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703993\checkpoints\progress.json
703994,seed,2025-10-30T02:47:50.544698,2025-10-30T02:47:50.565908,0.02121,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703994\checkpoints\progress.json
703995,seed,2025-10-30T02:47:50.591075,2025-10-30T02:47:50.618681,0.027606,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\703995\checkpoints\progress.json
703996,seed,2025-10-30T02:47:50.646658,2025-10-30T02:47:50.677159,0.030501,0,0,0,sitemap+cc,55,False,0,55,0,0,0,50,5,1,0,,False,55,55.0,0,0,0,0,0,0.0,0.09090909090909091,0.09090909090909094,0.0,0.0,outputs\703996\checkpoints\progress.json
703997,seed,2025-10-30T02:47:50.713364,2025-10-30T02:47:50.747503,0.034139,0,0,0,sitemap+cc,1418,False,0,1418,0,0,0,1415,3,1,1,,False,1418,1418.0,0,0,0,0,0,0.0,0.0021156558533145277,0.002115655853314524,0.0,0.0,outputs\703997\checkpoints\progress.json
703998,seed,2025-10-30T02:47:50.775282,2025-10-30T02:47:50.807440,0.032158,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703998\checkpoints\progress.json
703999,seed,2025-10-30T02:47:50.834929,2025-10-30T02:47:50.864525,0.029596,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\703999\checkpoints\progress.json
704000,seed,2025-10-30T02:47:50.889678,2025-10-30T02:47:50.915386,0.025708,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704000\checkpoints\progress.json
704001,seed,2025-10-30T02:47:50.943928,2025-10-30T02:47:50.968105,0.024177,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704001\checkpoints\progress.json
704002,seed,2025-10-30T02:47:50.998974,2025-10-30T02:47:51.021233,0.022259,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704002\checkpoints\progress.json
704003,seed,2025-10-30T02:47:51.044517,2025-10-30T02:47:51.072046,0.027529,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704003\checkpoints\progress.json
704004,seed,2025-10-30T02:47:51.107706,2025-10-30T02:47:51.147840,0.040134,0,0,0,sitemap+cc,2,False,0,2,0,0,0,2,0,1,1,,False,2,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,outputs\704004\checkpoints\progress.json
704005,seed,2025-10-30T02:47:51.179173,2025-10-30T02:47:51.202455,0.023282,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704005\checkpoints\progress.json
704006,seed,2025-10-30T02:47:51.228713,2025-10-30T02:47:51.257252,0.028539,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704006\checkpoints\progress.json
704007,seed,2025-10-30T02:47:51.286223,2025-10-30T02:47:51.312575,0.026352,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704007\checkpoints\progress.json
704008,seed,2025-10-30T02:47:51.339389,2025-10-30T02:47:51.369271,0.029882,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704008\checkpoints\progress.json
704009,seed,2025-10-30T02:47:51.395189,2025-10-30T02:47:51.421989,0.0268,0,0,0,sitemap+cc,5,False,0,5,0,0,0,4,1,1,1,,False,5,5.0,0,0,0,0,0,0.0,0.2,0.19999999999999996,0.0,0.0,outputs\704009\checkpoints\progress.json
704010,seed,2025-10-30T02:47:51.446360,2025-10-30T02:47:51.474629,0.028269,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704010\checkpoints\progress.json
704011,seed,2025-10-30T02:47:51.498237,2025-10-30T02:47:51.524670,0.026433,0,0,0,sitemap+cc,634,False,0,634,0,0,0,497,137,2,1,,False,629,317.0,0,0,0,0,0,0.0,0.21608832807570977,0.21608832807570977,0.0,0.0,outputs\704011\checkpoints\progress.json
704012,seed,2025-10-30T02:47:51.549802,2025-10-30T02:47:51.578253,0.028451,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704012\checkpoints\progress.json
704013,seed,2025-10-30T02:47:51.609772,2025-10-30T02:47:51.636092,0.02632,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704013\checkpoints\progress.json
704014,seed,2025-10-30T02:47:51.663233,2025-10-30T02:47:51.685688,0.022455,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704014\checkpoints\progress.json
704015,seed,2025-10-30T02:47:51.712965,2025-10-30T02:47:51.742549,0.029584,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704015\checkpoints\progress.json
704016,seed,2025-10-30T02:47:51.772775,2025-10-30T02:47:51.801735,0.02896,0,0,0,sitemap+cc,25208,False,0,25207,0,1,0,16262,8945,1,1,,False,25208,25208.0,0,0,0,0,0,3.966994604887031e-05,0.35484766740717233,0.3548873373532212,0.0,0.0,outputs\704016\checkpoints\progress.json
704017,seed,2025-10-30T02:47:51.821031,2025-10-30T02:47:51.846253,0.025222,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704017\checkpoints\progress.json
704018,seed,2025-10-30T02:47:51.872438,2025-10-30T02:47:51.899701,0.027263,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704018\checkpoints\progress.json
704019,seed,2025-10-30T02:47:51.926057,2025-10-30T02:47:51.960306,0.034249,0,0,0,sitemap+cc,827,False,0,50,0,777,0,45,5,1,1,,False,827,827.0,0,0,0,0,0,0.939540507859734,0.006045949214026602,0.9455864570737605,0.0,0.0,outputs\704019\checkpoints\progress.json
704020,seed,2025-10-30T02:47:51.995633,2025-10-30T02:47:52.028858,0.033225,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704020\checkpoints\progress.json
704021,seed,2025-10-30T02:47:52.065776,2025-10-30T02:47:52.094140,0.028364,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704021\checkpoints\progress.json
704022,seed,2025-10-30T02:47:52.117540,2025-10-30T02:47:52.140620,0.02308,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704022\checkpoints\progress.json
704023,seed,2025-10-30T02:47:52.166131,2025-10-30T02:47:52.189695,0.023564,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704023\checkpoints\progress.json
704024,seed,2025-10-30T02:47:52.215787,2025-10-30T02:47:52.239579,0.023792,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704024\checkpoints\progress.json
704025,seed,2025-10-30T02:47:52.271032,2025-10-30T02:47:52.295793,0.024761,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704025\checkpoints\progress.json
704026,seed,2025-10-30T02:47:52.328110,2025-10-30T02:47:52.358078,0.029968,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704026\checkpoints\progress.json
704027,seed,2025-10-30T02:47:52.382302,2025-10-30T02:47:52.408962,0.02666,0,0,0,sitemap+cc,291,False,0,291,0,0,0,257,34,2,1,,False,221,145.5,0,0,0,0,0,0.0,0.11683848797250859,0.11683848797250862,0.0,0.0,outputs\704027\checkpoints\progress.json
704028,seed,2025-10-30T02:47:52.433364,2025-10-30T02:47:52.459697,0.026333,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\704028\checkpoints\progress.json
704029,seed,2025-10-30T02:47:52.498168,2025-10-30T02:47:52.533002,0.034834,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704029\checkpoints\progress.json
704030,seed,2025-10-30T02:47:52.569765,2025-10-30T02:47:52.595530,0.025765,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704030\checkpoints\progress.json
704031,seed,2025-10-30T02:47:52.620478,2025-10-30T02:47:52.647667,0.027189,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\704031\checkpoints\progress.json
704032,seed,2025-10-30T02:47:52.675601,2025-10-30T02:47:52.701017,0.025416,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704032\checkpoints\progress.json
704033,seed,2025-10-30T02:47:52.728172,2025-10-30T02:47:52.757652,0.02948,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704033\checkpoints\progress.json
704034,seed,2025-10-30T02:47:52.781584,2025-10-30T02:47:52.811306,0.029722,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704034\checkpoints\progress.json
704035,seed,2025-10-30T02:47:52.836996,2025-10-30T02:47:52.859718,0.022722,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704035\checkpoints\progress.json
704036,seed,2025-10-30T02:47:52.884978,2025-10-30T02:47:52.909515,0.024537,0,0,0,sitemap+cc,2841,False,0,2841,0,0,0,2838,3,1,1,,False,2841,2841.0,0,0,0,0,0,0.0,0.0010559662090813093,0.001055966209081327,0.0,0.0,outputs\704036\checkpoints\progress.json
704037,seed,2025-10-30T02:47:52.934377,2025-10-30T02:47:52.957629,0.023252,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704037\checkpoints\progress.json
704038,seed,2025-10-30T02:47:52.982230,2025-10-30T02:47:53.004193,0.021963,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704038\checkpoints\progress.json
704039,seed,2025-10-30T02:47:53.027360,2025-10-30T02:47:53.051142,0.023782,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704039\checkpoints\progress.json
704040,seed,2025-10-30T02:47:53.080115,2025-10-30T02:47:53.107264,0.027149,0,0,0,sitemap+cc,3678,False,0,3678,0,0,0,1744,1934,2,1,,False,1839,1839.0,0,0,0,0,0,0.0,0.5258292550299075,0.5258292550299075,0.0,0.0,outputs\704040\checkpoints\progress.json
704041,seed,2025-10-30T02:47:53.131818,2025-10-30T02:47:53.153904,0.022086,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704041\checkpoints\progress.json
704042,seed,2025-10-30T02:47:53.180888,2025-10-30T02:47:53.203079,0.022191,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704042\checkpoints\progress.json
704043,seed,2025-10-30T02:47:53.228313,2025-10-30T02:47:53.269591,0.041278,0,0,0,sitemap+cc,154,False,0,154,0,0,0,138,16,3,3,,False,99,51.333333333333336,0,0,0,0,0,0.0,0.1038961038961039,0.10389610389610393,0.0,0.0,outputs\704043\checkpoints\progress.json
704044,seed,2025-10-30T02:47:53.305617,2025-10-30T02:47:53.336321,0.030704,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\704044\checkpoints\progress.json
704045,seed,2025-10-30T02:47:53.362729,2025-10-30T02:47:53.386124,0.023395,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704045\checkpoints\progress.json
704046,seed,2025-10-30T02:47:53.409974,2025-10-30T02:47:53.432218,0.022244,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704046\checkpoints\progress.json
704047,seed,2025-10-30T02:47:53.461926,2025-10-30T02:47:53.484519,0.022593,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704047\checkpoints\progress.json
704048,seed,2025-10-30T02:47:53.516257,2025-10-30T02:47:53.540206,0.023949,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704048\checkpoints\progress.json
704049,seed,2025-10-30T02:47:53.564276,2025-10-30T02:47:53.591011,0.026735,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704049\checkpoints\progress.json
704050,seed,2025-10-30T02:47:53.620548,2025-10-30T02:47:53.645635,0.025087,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704050\checkpoints\progress.json
704051,seed,2025-10-30T02:47:53.670607,2025-10-30T02:47:53.694869,0.024262,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704051\checkpoints\progress.json
704052,seed,2025-10-30T02:47:53.725248,2025-10-30T02:47:53.749895,0.024647,0,0,0,sitemap+cc,1005,False,0,1005,0,0,0,970,35,1,0,,False,1005,1005.0,0,0,0,0,0,0.0,0.03482587064676617,0.03482587064676612,0.0,0.0,outputs\704052\checkpoints\progress.json
704053,seed,2025-10-30T02:47:53.775209,2025-10-30T02:47:53.795846,0.020637,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704053\checkpoints\progress.json
704054,seed,2025-10-30T02:47:53.820171,2025-10-30T02:47:53.847254,0.027083,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704054\checkpoints\progress.json
704056,seed,2025-10-30T02:47:53.873880,2025-10-30T02:47:53.900863,0.026983,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\704056\checkpoints\progress.json
704057,seed,2025-10-30T02:47:53.929211,2025-10-30T02:47:53.958180,0.028969,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704057\checkpoints\progress.json
704058,seed,2025-10-30T02:47:53.990357,2025-10-30T02:47:54.016905,0.026548,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\704058\checkpoints\progress.json
704059,seed,2025-10-30T02:47:54.059724,2025-10-30T02:47:54.093720,0.033996,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704059\checkpoints\progress.json
704060,seed,2025-10-30T02:47:54.126055,2025-10-30T02:47:54.149587,0.023532,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704060\checkpoints\progress.json
704061,seed,2025-10-30T02:47:54.173719,2025-10-30T02:47:54.202694,0.028975,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704061\checkpoints\progress.json
704062,seed,2025-10-30T02:47:54.230924,2025-10-30T02:47:54.256876,0.025952,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704062\checkpoints\progress.json
704063,seed,2025-10-30T02:47:54.282952,2025-10-30T02:47:54.305562,0.02261,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704063\checkpoints\progress.json
704064,seed,2025-10-30T02:47:54.334102,2025-10-30T02:47:54.358095,0.023993,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704064\checkpoints\progress.json
704065,seed,2025-10-30T02:47:54.383124,2025-10-30T02:47:54.403907,0.020783,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704065\checkpoints\progress.json
704066,seed,2025-10-30T02:47:54.427618,2025-10-30T02:47:54.453960,0.026342,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\704066\checkpoints\progress.json
704067,seed,2025-10-30T02:47:54.482287,2025-10-30T02:47:54.507605,0.025318,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704067\checkpoints\progress.json
704068,seed,2025-10-30T02:47:54.532118,2025-10-30T02:47:54.554160,0.022042,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704068\checkpoints\progress.json
704069,seed,2025-10-30T02:47:54.576701,2025-10-30T02:47:54.602346,0.025645,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704069\checkpoints\progress.json
704070,seed,2025-10-30T02:47:54.627187,2025-10-30T02:47:54.658949,0.031762,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704070\checkpoints\progress.json
704071,seed,2025-10-30T02:47:54.689719,2025-10-30T02:47:54.715416,0.025697,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704071\checkpoints\progress.json
704072,seed,2025-10-30T02:47:54.744109,2025-10-30T02:47:54.783011,0.038902,0,0,0,sitemap+cc,1187,False,0,1161,0,26,0,978,183,4,3,,False,1151,296.75,0,0,0,0,0,0.021903959561920816,0.15417017691659646,0.17607413647851722,0.0,0.0,outputs\704072\checkpoints\progress.json
704073,seed,2025-10-30T02:47:54.818983,2025-10-30T02:47:54.846499,0.027516,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704073\checkpoints\progress.json
704074,seed,2025-10-30T02:47:54.883765,2025-10-30T02:47:54.919487,0.035722,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704074\checkpoints\progress.json
704075,seed,2025-10-30T02:47:54.957751,2025-10-30T02:47:54.986644,0.028893,0,0,0,sitemap+cc,177,False,0,177,0,0,0,36,141,1,1,,False,177,177.0,0,0,0,0,0,0.0,0.7966101694915254,0.7966101694915254,0.0,0.0,outputs\704075\checkpoints\progress.json
704076,seed,2025-10-30T02:47:55.019980,2025-10-30T02:47:55.048066,0.028086,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\704076\checkpoints\progress.json
704077,seed,2025-10-30T02:47:55.073979,2025-10-30T02:47:55.099985,0.026006,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704077\checkpoints\progress.json
704078,seed,2025-10-30T02:47:55.130171,2025-10-30T02:47:55.154662,0.024491,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704078\checkpoints\progress.json
704079,seed,2025-10-30T02:47:55.178268,2025-10-30T02:47:55.208450,0.030182,0,0,0,sitemap+cc,221,False,0,221,0,0,0,204,17,1,0,,False,221,221.0,0,0,0,0,0,0.0,0.07692307692307693,0.07692307692307687,0.0,0.0,outputs\704079\checkpoints\progress.json
704080,seed,2025-10-30T02:47:55.237002,2025-10-30T02:47:55.266889,0.029887,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\704080\checkpoints\progress.json
704081,seed,2025-10-30T02:47:55.296514,2025-10-30T02:47:55.322684,0.02617,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704081\checkpoints\progress.json
704082,seed,2025-10-30T02:47:55.348780,2025-10-30T02:47:55.371353,0.022573,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704082\checkpoints\progress.json
704083,seed,2025-10-30T02:47:55.397345,2025-10-30T02:47:55.425376,0.028031,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704083\checkpoints\progress.json
704084,seed,2025-10-30T02:47:55.464001,2025-10-30T02:47:55.496173,0.032172,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704084\checkpoints\progress.json
704085,seed,2025-10-30T02:47:55.524234,2025-10-30T02:47:55.552354,0.02812,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704085\checkpoints\progress.json
704086,seed,2025-10-30T02:47:55.578805,2025-10-30T02:47:55.601204,0.022399,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704086\checkpoints\progress.json
704087,seed,2025-10-30T02:47:55.632308,2025-10-30T02:47:55.662813,0.030505,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\704087\checkpoints\progress.json
704088,seed,2025-10-30T02:47:55.691303,2025-10-30T02:47:55.714624,0.023321,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704088\checkpoints\progress.json
704089,seed,2025-10-30T02:47:55.741325,2025-10-30T02:47:55.765113,0.023788,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\704089\checkpoints\progress.json
